date,unit,grade,price,price_per_kg
2017-04-29,10  키로상자,중,26210,2621.0
2017-04-29,10  키로상자,특,46597,4659.7
2017-04-29,10  키로상자,하,16679,1667.9
2017-05-01,10  키로상자,상,32246,3224.6
2017-05-01,10  키로상자,중,23861,2386.1
2017-05-01,10  키로상자,특,40678,4067.8
2017-05-01,10  키로상자,하,14826,1482.6
2017-05-02,10  키로상자,상,34560,3456.0
2017-05-02,10  키로상자,중,26186,2618.6
2017-05-02,10  키로상자,특,43296,4329.6
2017-05-02,10  키로상자,하,18423,1842.3
2017-05-03,10  키로상자,상,26907,2690.7
2017-05-03,10  키로상자,중,21209,2120.9
2017-05-03,10  키로상자,특,37400,3740.0
2017-05-03,10  키로상자,하,10522,1052.2
2017-05-04,10  키로상자,상,41500,4150.0
2017-05-04,10  키로상자,중,29749,2974.9
2017-05-04,10  키로상자,특,42000,4200.0
2017-05-04,10  키로상자,하,22776,2277.6
2017-05-05,10  키로상자,상,34087,3408.7
2017-05-05,10  키로상자,중,27505,2750.5
2017-05-05,10  키로상자,특,36000,3600.0
2017-05-05,10  키로상자,하,20791,2079.1
2017-05-06,10  키로상자,상,34087,3408.7
2017-05-06,10  키로상자,중,27505,2750.5
2017-05-06,10  키로상자,특,36000,3600.0
2017-05-06,10  키로상자,하,20791,2079.1
2017-05-08,10  키로상자,상,34812,3481.2
2017-05-08,10  키로상자,중,26533,2653.3
2017-05-08,10  키로상자,특,44074,4407.4
2017-05-08,10  키로상자,하,20401,2040.1
2017-05-09,10  키로상자,상,28191,2819.1
2017-05-09,10  키로상자,중,21965,2196.5
2017-05-09,10  키로상자,특,41932,4193.2
2017-05-09,10  키로상자,하,20000,2000.0
2017-05-10,10  키로상자,상,40208,4020.8
2017-05-10,10  키로상자,중,27985,2798.5
2017-05-10,10  키로상자,특,58000,5800.0
2017-05-10,10  키로상자,하,21426,2142.6
2017-05-11,10  키로상자,상,31324,3132.4
2017-05-11,10  키로상자,중,25661,2566.1
2017-05-11,10  키로상자,특,38643,3864.3
2017-05-11,10  키로상자,하,18187,1818.7
2017-05-12,10  키로상자,상,32893,3289.3
2017-05-12,10  키로상자,중,27206,2720.6
2017-05-12,10  키로상자,특,43820,4382.0
2017-05-12,10  키로상자,하,21671,2167.1
2017-05-13,10  키로상자,상,35167,3516.7
2017-05-13,10  키로상자,중,27407,2740.7
2017-05-13,10  키로상자,특,40000,4000.0
2017-05-13,10  키로상자,하,23344,2334.4
2017-05-15,10  키로상자,상,32707,3270.7
2017-05-15,10  키로상자,중,25352,2535.2
2017-05-15,10  키로상자,특,45388,4538.8
2017-05-15,10  키로상자,하,17997,1799.7
2017-05-16,10  키로상자,상,39661,3966.1
2017-05-16,10  키로상자,중,27904,2790.4
2017-05-16,10  키로상자,특,55000,5500.0
2017-05-16,10  키로상자,하,19742,1974.2
2017-05-17,10  키로상자,상,32369,3236.9
2017-05-17,10  키로상자,중,26626,2662.6
2017-05-17,10  키로상자,특,39437,3943.7
2017-05-17,10  키로상자,하,19143,1914.3
2017-05-18,10  키로상자,상,32590,3259.0
2017-05-18,10  키로상자,중,26499,2649.9
2017-05-18,10  키로상자,특,41425,4142.5
2017-05-18,10  키로상자,하,20263,2026.3
2017-05-19,10  키로상자,상,34762,3476.2
2017-05-19,10  키로상자,중,25617,2561.7
2017-05-19,10  키로상자,특,43302,4330.2
2017-05-19,10  키로상자,하,16241,1624.1
2017-05-20,10  키로상자,상,27789,2778.9
2017-05-20,10  키로상자,중,24871,2487.1
2017-05-20,10  키로상자,특,29000,2900.0
2017-05-20,10  키로상자,하,17506,1750.6
2017-05-22,10  키로상자,상,33903,3390.3
2017-05-22,10  키로상자,중,25310,2531.0
2017-05-22,10  키로상자,특,40618,4061.8
2017-05-22,10  키로상자,하,20109,2010.9
2017-05-23,10  키로상자,상,36031,3603.1
2017-05-23,10  키로상자,중,26312,2631.2
2017-05-23,10  키로상자,특,41721,4172.1
2017-05-23,10  키로상자,하,17140,1714.0
2017-05-24,10  키로상자,상,34288,3428.8
2017-05-24,10  키로상자,중,26658,2665.8
2017-05-24,10  키로상자,특,38495,3849.5
2017-05-24,10  키로상자,하,15899,1589.9
2017-05-25,10  키로상자,상,35702,3570.2
2017-05-25,10  키로상자,중,28621,2862.1
2017-05-25,10  키로상자,특,43906,4390.6
2017-05-25,10  키로상자,하,18462,1846.2
2017-05-26,10  키로상자,상,33032,3303.2
2017-05-26,10  키로상자,중,28868,2886.8
2017-05-26,10  키로상자,특,37462,3746.2
2017-05-26,10  키로상자,하,21000,2100.0
2017-05-27,10  키로상자,상,33956,3395.6
